source,type,location_id,name,address,city,country,latitude,longitude,phone,email,website,working_hours_weekday,working_hours_saturday,working_hours_sunday,cash_in,nfc,24_7,work_on_weekend,additional_info
ABB Bank,ATM,2721,ATM RIM GEN GANJA İ.GAYIBOV OBA,"Gəncə şəh., İ.Qaibov küç. 195 (Oba market)",,Azerbaijan,40.67883374219593,46.36995483475747,,,,,,,True,,,True,"Status: , Type: ATM"
ABB Bank,ATM,2781,ATM RIM GEN GANJA NUR MARKET,"Gəncə ş., Azərbaycan əsgəri küçəsi (NUR market)",,Azerbaijan,40.67883374219593,46.36995483475747,,,,,,,True,,,True,"Status: , Type: ATM"
ABB Bank,ATM,2364,ATM NAKHCHIVAN MEGASTORE SUPERMARKET 2,Naxçıvan şəhəri MEGASTORE SUPERMARKET,,Azerbaijan,39.193341,45.409979,,,,,,,True,,,,"Status: , Type: ATM"
ABB Bank,ATM,2005,ATM RIM AGDAM QUZANLI MARKET,"Ağdam r., Quzanlı qəsəbəsi, H.Əliyev pr. ",,Azerbaijan,40.163327,47.156348,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,2799,ATM CNV SABUNCHU ARAZ MARKET,"Bakı, Sabunçu rayonu, Sabunçu qəsəbəsi, Qırmızı küçə 5",,Azerbaijan,40.444828,49.943353,,,,,,,True,,,,"Status: , Type: ATM"
ABB Bank,ATM,277,ATM RIM XIR ALAT TABRIZ MARKET,"Bakı, Qaradağ r., Ələt qəsəbəsi, Ələt-Astara yolu, 1-ci Ələt k. (""Təbriz"" market)",,Azerbaijan,39.95334581267796,49.40353455061356,,,,,,,False,,,,"Status: online, Type: ATM"
ABB Bank,ATM,22,ATM RIM XIR UCUZ MAR SUMGAYIT,Sumqayıt şəhəri 17 mkr General Məhəmməd Əsədov küçəsi  199 (Ucuz market),,Azerbaijan,40.55927354173856,49.70441447804777,,,,,,,False,,True,,"Status: , Type: ATM"
ABB Bank,ATM,18,ATM CNV HOVSAN OBA MARKET,"Suraxanı rayonu, Hövsan qəsəbəsi , Çöllük küçəsi 5",,Azerbaijan,40.359425,50.07105,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,102,ATM CNV GARAYEV BRANCH 1,"Nizami rayonu, T.Abbasov və Ə.Hacıyev küç. Kəsişməsi 2453 məhəllə",,Azerbaijan,40.419242,49.933865,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,1712,ATM RIM AGD YUXARI LEKI MARKET,"Bakı-Qazax yolunun 261-ci km (Yuxarı Ləki kəndi, Ləki Market)",,Azerbaijan,40.538446,47.424371,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,1034,ATM RIM YEV AGDASH 1INCI MARKET,"Ağdaş r., Məşəd kəndi (1inci market)",,Azerbaijan,40.63019365175335,47.46457721515742,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,456,ATM RIM AGDASH BIRINCI MARKET,"H.Əliyev pr., 73A",,Azerbaijan,40.640642,47.470164,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,170,ATM  AGDASH STORE MARKET,"Ağdaş rayonu, Xosrov kəndi (Store market)",,Azerbaijan,40.63277,47.572907,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,360,ATM CNV YENI GUNESHLI ARMOSTORE,"Bakı, Suraxanı r., Yeni Günəşli qəsəbəsi, D yaşayış massivi bina 8 (Armostore)",,Azerbaijan,40.371024,49.978146,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,970,ATM TOVUZ QARAXANLI KENDI,"Tovuz, Tovuz, Qaraxanlı ",,Azerbaijan,41.04345566976774,45.649950107518286,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,2571,ATM OGUZ RIM AGDASH BRANCH,"Ağdaş, H.Əliyev prospekti, 96 (ABB-nin Ağdaş filialı 24/7 sahə)",,Azerbaijan,40.64464509611075,47.47541481995137,,,,,,,True,,,True,"Status: , Type: ATM"
ABB Bank,ATM,2572,ATM OGUZ RIM AGDASH BRANCH,"Ağdaş, H.Əliyev prospekti, 96 (ABB-nin Ağdaş filialı 24/7 sahə)",,Azerbaijan,40.64464509611075,47.47541481995137,,,,,,,True,,,True,"Status: , Type: ATM"
ABB Bank,ATM,454,ATM RIM AGD AGDAS MARKET,"Ağdaş ş., M.İsayev küç. ""Ağdaş"" market (Beş mərtəbəli binanın birinci mərtəbəsi)",,Azerbaijan,40.648036,47.471287,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,278,ATM RIM YEV AGCABEDI BAZARSTORE,"Ağcabədi r., Hüsü Hacıyev küç",,Azerbaijan,40.04389591992003,47.44712674755466,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,362,ATM RIM YEV AGDASH LEKI HALAL M.,"Ağdaş rayon,Yuxarı Ləki kəndi (Halal Super market)",,Azerbaijan,40.573779,47.324767,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,211,ATM CNV HOKMELI IDEAL MARKET,"Abşeron r., Bakı-Şamaxı şossesi 12-ci km. (İdeal market)",,Azerbaijan,40.446374069275095,49.70095361852881,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,366,ATM CNV SUMGAYIT PIONER,Sumqayıt şəh. 45 məhəllə N.Nərimanov küç. (Pioner market),,Azerbaijan,40.584051058045105,49.679602833348206,,,,,,,False,,,True,"Status: , Type: ATM"
ABB Bank,ATM,236,ATM TOVUZ ASHAGIQUSHCU ARAZ M,"Tovuz rayonu, Aşağıquşçu kəndi ( market )",,Azerbaijan,40.9668139,45.6559002,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,201,ATM TOVUZ EYYUBLU KENDI,"Tovuz, Tovuz, Əyyublu kəndi  (Ticarat mərkəzi)",,Azerbaijan,40.92818093292794,45.81789255357261,,,,,,,False,,,,"Status: , Type: ATM"
