name,branch_id,address,latitude,longitude,distance_km
OBA-HOVSAN 15,OBA-HOVSAN 15,OBA-HOVSAN 15,40.3580800975452,50.059411,8.41
OBA-ZABRAT 2,OBA-ZABRAT 2,OBA-ZABRAT 2,40.4728600975452,49.94459,8.42
OBA-RAMANA 2,OBA-RAMANA 2,OBA-RAMANA 2,40.4741180975452,50.007214,8.43
OBA-RAMANA 8,OBA-RAMANA 8,OBA-RAMANA 8,40.4771440975452,49.987789,8.44
OBA-RAMANA 31,OBA-RAMANA 31,OBA-RAMANA 31,40.4710975582912,50.02096165356,8.54
OBA-ZABRAT 22,OBA-ZABRAT 22,OBA-ZABRAT 22,40.4772236652457,49.9602436576722,8.55
OBA-BALAXANI 4,OBA-BALAXANI 4,OBA-BALAXANI 4,40.4663082524387,49.9228694742633,8.59
OBA-NERIMANOV 14,OBA-NERIMANOV 14,OBA-NERIMANOV 14,40.4011770975452,49.87622,8.63
OBA-ZABRAT 9,OBA-ZABRAT 9,OBA-ZABRAT 9,40.4751550975452,49.944871,8.65
OBA-RAMANA 36,OBA-RAMANA 36,OBA-RAMANA 36,40.4757965745508,50.0090663288339,8.66
OBA-NERIMANOV 20,OBA-NERIMANOV 20,OBA-NERIMANOV 20,40.40628195479,49.8758308084023,8.68
OBA-HOVSAN 17,OBA-HOVSAN 17,OBA-HOVSAN 17,40.359007344759,50.0642390487993,8.69
OBA-NERIMANOV 6,OBA-NERIMANOV 6,OBA-NERIMANOV 6,40.3964010975452,49.875639,8.7
OBA-HOVSAN 6,OBA-HOVSAN 6,OBA-HOVSAN 6,40.3845550975452,50.079703,8.8
ZABRAT 15,ZABRAT 15,ZABRAT 15,40.4794909115333,49.9595993571058,8.8
RAMANA 25,RAMANA 25,RAMANA 25,40.4801150122012,49.9934040153414,8.83
OBA-HOVSAN 7,OBA-HOVSAN 7,OBA-HOVSAN 7,40.3649760975452,50.071211,8.87
OBA-ZABRAT 19,OBA-ZABRAT 19,OBA-ZABRAT 19,40.4793394327719,49.9545494009934,8.87
OBA-BINE 57,OBA-BINE 57,OBA-BINE 57,40.4437854139731,50.0684657490254,8.97
OBA-RAMANA 12,OBA-RAMANA 12,OBA-RAMANA 12,40.4774170975452,50.015435,9
OBA-RAMANA 18,OBA-RAMANA 18,OBA-RAMANA 18,40.4791780975452,50.011451,9.08
OBA-NERIMANOV 19,OBA-NERIMANOV 19,OBA-NERIMANOV 19,40.4076030975452,49.871132,9.09
OBA-ZABRAT 16,OBA-ZABRAT 16,OBA-ZABRAT 16,40.4789349059311,49.9434094933658,9.09
OBA-NERIMANOV 12,OBA-NERIMANOV 12,OBA-NERIMANOV 12,40.3950550975452,49.871145,9.09
OBA-HOVSAN 18,OBA-HOVSAN 18,OBA-HOVSAN 18,40.3550442419443,50.0665681845476,9.1
OBA-HOVSAN 20,OBA-HOVSAN 20,OBA-HOVSAN 20,40.361843200451,50.072206106735,9.11
OBA-NERIMANOV 16,OBA-NERIMANOV 16,OBA-NERIMANOV 16,40.4044980975452,49.870538,9.12
OBA-HOVSAN 9,OBA-HOVSAN 9,OBA-HOVSAN 9,40.3594320975452,50.071133,9.16
OBA-HOVSAN 23,OBA-HOVSAN 23,OBA-HOVSAN 23,40.3800710791023,50.0835135625678,9.24
OBA-ZABRAT 20 ,OBA-ZABRAT 20 ,OBA-ZABRAT 20 ,40.4755966728237,49.9271861126293,9.29
OBA-HOVSAN 10,OBA-HOVSAN 10,OBA-HOVSAN 10,40.3647460975452,50.076929,9.31
OBA-ZABRAT 17,OBA-ZABRAT 17,OBA-ZABRAT 17,40.4782102198399,49.9332453892226,9.33
OBA-XETAI 5,OBA-XETAI 5,OBA-XETAI 5,40.3838100975452,49.870235,9.35
OBA-RAMANA 26,OBA-RAMANA 26,OBA-RAMANA 26,40.4860248973305,49.9779268686707,9.39
OBA-BALAXANI 3,OBA-BALAXANI 3,OBA-BALAXANI 3,40.4733150975452,49.919142,9.41
OBA-NERIMANOV,OBA-NERIMANOV,OBA-NERIMANOV,40.4044520975452,49.866633,9.45
OBA-BINE 44,OBA-BINE 44,OBA-BINE 44,40.4478446692629,50.0719040153444,9.46
OBA-XETAI 4,OBA-XETAI 4,OBA-XETAI 4,40.3813300975452,49.869672,9.46
OBA-RAMANA 7,OBA-RAMANA 7,OBA-RAMANA 7,40.4872960975452,49.983716,9.54
OBA-HOVSAN 2,OBA-HOVSAN 2,OBA-HOVSAN 2,40.3646020975452,50.080165,9.57
OBA-HOVSAN,OBA-HOVSAN,OBA-HOVSAN,40.3581310975452,50.075722,9.57
OBA-HOVSAN 8,OBA-HOVSAN 8,OBA-HOVSAN 8,40.3607000975452,50.07769,9.58
OBA-BINE 73,OBA-BINE 73,OBA-BINE 73,40.4161255493273,50.0897928103446,9.59
OBA-BINE 54,OBA-BINE 54,OBA-BINE 54,40.4364470654274,50.082719838895,9.66
OBA-BINE 72,OBA-BINE 72,OBA-BINE 72,40.4460195374358,50.0763181846554,9.67
OBA-CERMET,OBA-CERMET,OBA-CERMET,40.4189300975452,49.866261,9.67
OBA-ZABRAT 14,OBA-ZABRAT 14,OBA-ZABRAT 14,40.4834008250293,49.9387085269042,9.69
OBA-ZABRAT 18,OBA-ZABRAT 18,OBA-ZABRAT 18,40.4810741481043,49.9285236960594,9.79
OBA-RAMANA,OBA-RAMANA,OBA-RAMANA,40.4896310975452,49.983227,9.8
OBA-ZABRAT 3,OBA-ZABRAT 3,OBA-ZABRAT 3,40.4881450975452,49.955344,9.82
OBA-BINE 5,OBA-BINE 5,OBA-BINE 5,40.4551930975452,50.070493,9.83
OBA-ULD_HOVSAN 4 ,OBA-ULD_HOVSAN 4 ,OBA-ULD_HOVSAN 4 ,40.3592200975452,50.080779,9.89
OBA-ZABRAT 24,OBA-ZABRAT 24,OBA-ZABRAT 24,40.4889213521951,49.9561199730168,9.89
OBA-BINE 53,OBA-BINE 53,OBA-BINE 53,40.4206940439608,50.0923004867038,9.89
OBA-HOVSAN 16,OBA-HOVSAN 16,OBA-HOVSAN 16,40.3679717459892,50.0866458185817,9.92
OBA-NERIMANOV 2,OBA-NERIMANOV 2,OBA-NERIMANOV 2,40.4010540975452,49.85937,10.06
OBA-ZABRAT 21,OBA-ZABRAT 21,OBA-ZABRAT 21,40.4883229164225,49.9424114365105,10.11
OBA-BINE 47,OBA-BINE 47,OBA-BINE 47,40.4415558385362,50.0855573358301,10.12
OBA-BINE 27,OBA-BINE 27,OBA-BINE 27,40.4250050975452,50.094232,10.17
OBA-BINE 10,OBA-BINE 10,OBA-BINE 10,40.4474120975452,50.082844,10.22
OBA-NERIMANOV 23,OBA-NERIMANOV 23,OBA-NERIMANOV 23,40.3914027928359,49.8581123062202,10.23
OBA-BINE 34,OBA-BINE 34,OBA-BINE 34,40.4219092703229,50.0961122113519,10.24
BALAXANI 5,BALAXANI 5,BALAXANI 5,40.4787989903591,49.9121967561744,10.24
OBA-RAMANA 19,OBA-RAMANA 19,OBA-RAMANA 19,40.4942220975452,49.982188,10.31
OBA-BINE 39,OBA-BINE 39,OBA-BINE 39,40.4366624972117,50.0909548302764,10.31
OBA-BINE 66,OBA-BINE 66,OBA-BINE 66,40.444617239108,50.086191161966,10.32
OBA-BINE 36,OBA-BINE 36,OBA-BINE 36,40.4249471969043,50.0964039890062,10.34
OBA-ZABRAT 7,OBA-ZABRAT 7,OBA-ZABRAT 7,40.4913180975452,49.945636,10.35
OBA-BINE 42,OBA-BINE 42,OBA-BINE 42,40.4504572612779,50.0823761787502,10.36
OBA-BINE 45,OBA-BINE 45,OBA-BINE 45,40.449803738408,50.0829400134916,10.36
OBA-HOVSAN 14,OBA-HOVSAN 14,OBA-HOVSAN 14,40.3748240975452,50.096325,10.44
OBA-HOVSAN 19,OBA-HOVSAN 19,OBA-HOVSAN 19,40.3838282404941,50.1002501303063,10.53
OBA-ZABRAT 13,OBA-ZABRAT 13,OBA-ZABRAT 13,40.4930700975452,49.944074,10.57
OBA-28 MAY 2,OBA-28 MAY 2,OBA-28 MAY 2,40.3778550975452,49.856899,10.6
OBA-ZABRAT 10,OBA-ZABRAT 10,OBA-ZABRAT 10,40.4939200975452,49.946659,10.61
OBA-CHAPAYEV,OBA-CHAPAYEV,OBA-CHAPAYEV,40.390388,49.853582,10.62
OBA-28 MAY 4,OBA-28 MAY 4,OBA-28 MAY 4,40.3803300975452,49.855808,10.63
OBA-BINE 2,OBA-BINE 2,OBA-BINE 2,40.4392510975452,50.093792,10.65
OBA-BINE 26,OBA-BINE 26,OBA-BINE 26,40.4347590975452,50.096684,10.69
OBA-CHAPAYEV 3,OBA-CHAPAYEV 3,OBA-CHAPAYEV 3,40.3892815662897,49.8526087622483,10.72
OBA-BINE 21,OBA-BINE 21,OBA-BINE 21,40.4307550975452,50.099046,10.73
OBA-BINE 7,OBA-BINE 7,OBA-BINE 7,40.4504000975452,50.087718,10.74
OBA-BINE 61,OBA-BINE 61,OBA-BINE 61,40.4260924555187,50.1011363310705,10.76
OBA-GENCLIK 8,OBA-GENCLIK 8,OBA-GENCLIK 8,40.4030939647741,49.8510824220894,10.76
OBA-BINE 43,OBA-BINE 43,OBA-BINE 43,40.4373870588532,50.0965368836116,10.78
OBA-BINE 46,OBA-BINE 46,OBA-BINE 46,40.4234300999325,50.1025147010224,10.8
OBA-RAMANA 14,OBA-RAMANA 14,OBA-RAMANA 14,40.4971720975452,50.002684,10.83
OBA-BINE 14,OBA-BINE 14,OBA-BINE 14,40.4244270975452,50.102894,10.86
OBA-7 MKR 5,OBA-7 MKR 5,OBA-7 MKR 5,40.4274680975452,49.854447,10.86
OBA-HOVSAN 12,OBA-HOVSAN 12,OBA-HOVSAN 12,40.3729880975452,50.10145,10.91
OBA-BINE 40,OBA-BINE 40,OBA-BINE 40,40.4046005563192,50.1071036623981,10.92
OBA-GENCLIK 1,OBA-GENCLIK 1,OBA-GENCLIK 1,40.4029250975452,49.848648,10.97
OBA-BINE 3,OBA-BINE 3,OBA-BINE 3,40.4211570975452,50.105222,10.97
OBA-BINE 41,OBA-BINE 41,OBA-BINE 41,40.4172790143477,50.1064684470536,11
OBA-BINE 29,OBA-BINE 29,OBA-BINE 29,40.4095740975452,50.108075,11.03
OBA-7 MKR 9,OBA-7 MKR 9,OBA-7 MKR 9,40.4280935156545,49.8525251159798,11.04
OBA-BINE 28,OBA-BINE 28,OBA-BINE 28,40.4247600975452,50.10504,11.05
OBA-BINE 71,OBA-BINE 71,OBA-BINE 71,40.4722936567269,50.0702447017534,11.07
OBA-7 MKR 6,OBA-7 MKR 6,OBA-7 MKR 6,40.4325430975452,49.853415,11.11
OBA-RAMANA 35,OBA-RAMANA 35,OBA-RAMANA 35,40.5016232826193,49.9806674725818,11.13
OBA-RAMANA 29,OBA-RAMANA 29,OBA-RAMANA 29,40.5012294588934,49.9945500744951,11.17
OBA-BINE 58,OBA-BINE 58,OBA-BINE 58,40.4457521633162,50.0969177284784,11.19
OBA-RAMANA 32,OBA-RAMANA 32,OBA-RAMANA 32,40.501861038549,49.991868545442,11.21
OBA-7 MKR,OBA-7 MKR,OBA-7 MKR,40.4155030975452,49.846647,11.24
OBA-28 MAY 7,OBA-28 MAY 7,OBA-28 MAY 7,40.3809220975452,49.848129,11.25
OBA-BINE 55,OBA-BINE 55,OBA-BINE 55,40.4325991764345,50.1049703702098,11.27
OBA-BINE 33,OBA-BINE 33,OBA-BINE 33,40.4509822398513,50.0948463839309,11.3
OBA-7MKR 10,OBA-7MKR 10,OBA-7MKR 10,40.4285060975452,49.849378,11.31
OBA-BINE 50,OBA-BINE 50,OBA-BINE 50,40.4044295761714,50.1124410570105,11.37
OBA-BINE 51,OBA-BINE 51,OBA-BINE 51,40.4167124365084,50.1116606423341,11.43
OBA-GENCLIK 5,OBA-GENCLIK 5,OBA-GENCLIK 5,40.411180780786,49.8436345618127,11.44
OBA-7 MKR 2,OBA-7 MKR 2,OBA-7 MKR 2,40.4168490975452,49.844374,11.46
OBA-BINE 68,OBA-BINE 68,OBA-BINE 68,40.4515984834564,50.0966949700083,11.47
OBA-BINE 63,OBA-BINE 63,OBA-BINE 63,40.4493363467674,50.0983133963489,11.47
OBA-BINEQEDI 4,OBA-BINEQEDI 4,OBA-BINEQEDI 4,40.4233760975452,49.845648,11.48
OBA-BINE 24,OBA-BINE 24,OBA-BINE 24,40.4727320975452,50.076995,11.51
OBA-BINE 52,OBA-BINE 52,OBA-BINE 52,40.4226650920024,50.1116856987818,11.54
OBA-7 MKR 7,OBA-7 MKR 7,OBA-7 MKR 7,40.4279440975452,49.845809,11.58
OBA-28 MAY 6,OBA-28 MAY 6,OBA-28 MAY 6,40.3809270975452,49.844109,11.58
OBA-8 MKR 3,OBA-8 MKR 3,OBA-8 MKR 3,40.4244857445024,49.8443473298241,11.61
OBA-BINE 48,OBA-BINE 48,OBA-BINE 48,40.418143952525,50.113767206652,11.63
OBA-BINE 75,OBA-BINE 75,OBA-BINE 75,40.444111,50.104056,11.66
OBA-BINE 9,OBA-BINE 9,OBA-BINE 9,40.4196100975452,50.114591,11.72
OBA-AZADLIQ,OBA-AZADLIQ,OBA-AZADLIQ,40.3974870975452,49.839381,11.76
OBA-RAMANA 6,OBA-RAMANA 6,OBA-RAMANA 6,40.5075330975452,49.985326,11.8
OBA-GENCLIK 7,OBA-GENCLIK 7,OBA-GENCLIK 7,40.3999108983915,49.8387841050303,11.8
OBA-28 MAY 3,OBA-28 MAY 3,OBA-28 MAY 3,40.3854040975452,49.840347,11.81
OBA-BINE 74,OBA-BINE 74,OBA-BINE 74,40.4275727189123,50.113682793254,11.83
OBA-BINE 8,OBA-BINE 8,OBA-BINE 8,40.4470670975452,50.104589,11.84
OBA-BINE 38,OBA-BINE 38,OBA-BINE 38,40.4838716570308,50.0668975515658,11.84
OBA-7 MKR 8,OBA-7 MKR 8,OBA-7 MKR 8,40.4130880975452,49.838181,11.92
OBA-8 MKR 2,OBA-8 MKR 2,OBA-8 MKR 2,40.4177369192694,49.8386747326355,11.95
OBA-BINEQEDI 19,OBA-BINEQEDI 19,OBA-BINEQEDI 19,40.432207493129,49.842780608237,11.96
OBA-BINE 32,OBA-BINE 32,OBA-BINE 32,40.4529678768372,50.1023640920695,11.96
OBA-NERIMANOV 8,OBA-NERIMANOV 8,OBA-NERIMANOV 8,40.4085580975452,49.836201,12.05
OBA-SAVALAN 6,OBA-SAVALAN 6,OBA-SAVALAN 6,40.5105851042487,49.9725848132039,12.13
OBA-BINEQEDI,OBA-BINEQEDI,OBA-BINEQEDI,40.4362640975452,49.842112,12.15
OBA-BINE 13,OBA-BINE 13,OBA-BINE 13,40.4617440975452,50.098163,12.16
OBA-NERIMANOV 5,OBA-NERIMANOV 5,OBA-NERIMANOV 5,40.3998270975452,49.834256,12.19
OBA-BINE 6,OBA-BINE 6,OBA-BINE 6,40.4850860975452,50.073056,12.28
OBA-SAVALAN 11,OBA-SAVALAN 11,OBA-SAVALAN 11,40.512222,49.971444,12.32
OBA-BINE 70,OBA-BINE 70,OBA-BINE 70,40.4296819234479,50.1193430681389,12.35
OBA-BINE 59,OBA-BINE 59,OBA-BINE 59,40.4475739652496,50.111055704649,12.36
OBA-KUBINKA 1,OBA-KUBINKA 1,OBA-KUBINKA 1,40.3832480975452,49.834141,12.37
OBA-XUTOR 4,OBA-XUTOR 4,OBA-XUTOR 4,40.4232103194207,49.8343912467325,12.41
BINE 35,BINE 35,BINE 35,40.426983985655,50.1215374215477,12.46
BINE 31,BINE 31,BINE 31,40.4493787897869,50.1114783547288,12.47
OBA-XUTOR 5,OBA-XUTOR 5,OBA-XUTOR 5,40.4168862467953,49.8320869294935,12.49
OBA-BINE 30,OBA-BINE 30,OBA-BINE 30,40.4220910975452,50.123243,12.49
OBA-BINE 62,OBA-BINE 62,OBA-BINE 62,40.4893995992682,50.0707787245878,12.52
OBA-BINEQEDI 3,OBA-BINEQEDI 3,OBA-BINEQEDI 3,40.4359040975452,49.836971,12.55
OBA-SAVALAN 9,OBA-SAVALAN 9,OBA-SAVALAN 9,40.5138286046597,49.9606246234568,12.57
OBA-BINE 60,OBA-BINE 60,OBA-BINE 60,40.4305173984887,50.1217385067415,12.57
OBA-BINE 65,OBA-BINE 65,OBA-BINE 65,40.4949784850024,50.06207077759,12.58
OBA-BAKSOVET 3,OBA-BAKSOVET 3,OBA-BAKSOVET 3,40.3710842087521,49.8348279355809,12.61
OBA-NIZAMI 2,OBA-NIZAMI 2,OBA-NIZAMI 2,40.3791170975452,49.831325,12.69
OBA-XUTOR 3,OBA-XUTOR 3,OBA-XUTOR 3,40.4130250975452,49.828326,12.75
OBA-BINE 49,OBA-BINE 49,OBA-BINE 49,40.4137422176206,50.127993477966,12.76
OBA-BINE 67,OBA-BINE 67,OBA-BINE 67,40.4098302788381,50.128551955838,12.77
OBA-NIZAMI 3,OBA-NIZAMI 3,OBA-NIZAMI 3,40.3775100975452,49.830511,12.79
OBA-SAVALAN 4,OBA-SAVALAN 4,OBA-SAVALAN 4,40.5163250975452,49.963184,12.82
OBA-NERIMANOV 3,OBA-NERIMANOV 3,OBA-NERIMANOV 3,40.4085250975452,49.826987,12.82
OBA-SAVALAN 7,OBA-SAVALAN 7,OBA-SAVALAN 7,40.5174215246199,49.9681174423244,12.91
OBA-SAVALAN 8,OBA-SAVALAN 8,OBA-SAVALAN 8,40.5164287317599,49.9550136839418,12.92
OBA-6 MKR 1,OBA-6 MKR 1,OBA-6 MKR 1,40.4195230975452,49.827198,12.94
OBA-BINE 56,OBA-BINE 56,OBA-BINE 56,40.4245916941272,50.1280516791318,12.94
OBA-XUTOR 2,OBA-XUTOR 2,OBA-XUTOR 2,40.4129810975452,49.824861,13.04
OBA-MEHEMMEDI 3,OBA-MEHEMMEDI 3,OBA-MEHEMMEDI 3,40.5086500975452,49.915133,13.05
OBA-BINE 25,OBA-BINE 25,OBA-BINE 25,40.4320330975452,50.127086,13.05
OBA-NESIMI 1,OBA-NESIMI 1,OBA-NESIMI 1,40.4250960975452,49.826223,13.13
OBA-NIZAMI 1,OBA-NIZAMI 1,OBA-NIZAMI 1,40.3802100975452,49.82571,13.13
OBA-INQLAB 1,OBA-INQLAB 1,OBA-INQLAB 1,40.3976290975452,49.823068,13.14
OBA-MEHEMMEDI 2,OBA-MEHEMMEDI 2,OBA-MEHEMMEDI 2,40.5070340975452,49.907621,13.16
OBA-DIGAH 2,OBA-DIGAH 2,OBA-DIGAH 2,40.4960025681011,49.8838064779098,13.19
OBA-BAKSOVET,OBA-BAKSOVET,OBA-BAKSOVET,40.3679690975452,49.828194,13.24
OBA-3 MKR 3,OBA-3 MKR 3,OBA-3 MKR 3,40.4098220975452,49.821416,13.3
OBA-NESIMI 2,OBA-NESIMI 2,OBA-NESIMI 2,40.4248330975452,49.824008,13.31
OBA-YENI YASAMAL 5,OBA-YENI YASAMAL 5,OBA-YENI YASAMAL 5,40.3912350975452,49.821488,13.32
OBA-INQILAB 4,OBA-INQILAB 4,OBA-INQILAB 4,40.4017350975452,49.820563,13.35
OBA-4 MKR,OBA-4 MKR,OBA-4 MKR,40.4180320975452,49.821984,13.35
OBA-MASTAGA 11,OBA-MASTAGA 11,OBA-MASTAGA 11,40.514615995492,50.0316458808215,13.36
OBA-SAVALAN 10,OBA-SAVALAN 10,OBA-SAVALAN 10,40.5220805565198,49.9788026662678,13.4
OBA-BINEQEDI 9,OBA-BINEQEDI 9,OBA-BINEQEDI 9,40.4626540975452,49.841585,13.41
OBA-BILECERI 8,OBA-BILECERI 8,OBA-BILECERI 8,40.4415070975452,49.828488,13.43
OBA-MEHDIABAD 5,OBA-MEHDIABAD 5,OBA-MEHDIABAD 5,40.4850880975452,49.862853,13.47
OBA-3MKR 7,OBA-3MKR 7,OBA-3MKR 7,40.4101130975452,49.818913,13.52
OBA-BAYIL 10,OBA-BAYIL 10,OBA-BAYIL 10,40.3485482744093,49.8332447826903,13.62
OBA-4 MKR 11,OBA-4 MKR 11,OBA-4 MKR 11,40.4169840975452,49.818201,13.65
OBA-BINEQEDI 2,OBA-BINEQEDI 2,OBA-BINEQEDI 2,40.4674070975452,49.841961,13.66
OBA-3 MKR 4,OBA-3 MKR 4,OBA-3 MKR 4,40.4076770975452,49.817075,13.66
OBA-DIGAH 1,OBA-DIGAH 1,OBA-DIGAH 1,40.4929380975452,49.870169,13.66
OBA-BAYIL 3,OBA-BAYIL 3,OBA-BAYIL 3,40.3438220975452,49.835691,13.67
OBA-BAYIL,OBA-BAYIL,OBA-BAYIL,40.3412180975452,49.837201,13.7
OBA-MEHEMMEDI 6,OBA-MEHEMMEDI 6,OBA-MEHEMMEDI 6,40.523298186269,49.9498952447707,13.74
OBA-4 MKR 5,OBA-4 MKR 5,OBA-4 MKR 5,40.4196280975452,49.817297,13.77
OBA-3MKR 5,OBA-3MKR 5,OBA-3MKR 5,40.4098890975452,49.815924,13.77
OBA-ELMLER 2,OBA-ELMLER 2,OBA-ELMLER 2,40.3760160975452,49.818765,13.8
OBA-9 MKR 6,OBA-9 MKR 6,OBA-9 MKR 6,40.4215063873395,49.8171223490721,13.81
OBA-ELMLER 3,OBA-ELMLER 3,OBA-ELMLER 3,40.3681320975452,49.820803,13.84
OBA-ECEMI 2,OBA-ECEMI 2,OBA-ECEMI 2,40.4133315866605,49.8152704647785,13.85
OBA-MASHTAGA 18,OBA-MASHTAGA 18,OBA-MASHTAGA 18,40.5245599184028,50.0077026063875,13.9
OBA-BAYIL 8,OBA-BAYIL 8,OBA-BAYIL 8,40.3400646150281,49.8346657325051,13.95
OBA-9 MKR 1,OBA-9 MKR 1,OBA-9 MKR 1,40.4229930975452,49.815733,13.96
OBA-4MKR 8,OBA-4MKR 8,OBA-4MKR 8,40.4121350975452,49.813824,13.97
OBA-4 MKR 2,OBA-4 MKR 2,OBA-4 MKR 2,40.4152400975452,49.814162,13.97
OBA-ELMLER 4,OBA-ELMLER 4,OBA-ELMLER 4,40.3846020975452,49.81469,13.97
OBA-ELMLER 5,OBA-ELMLER 5,OBA-ELMLER 5,40.3650540975452,49.820213,13.98
OBA-BILECERI 12,OBA-BILECERI 12,OBA-BILECERI 12,40.4440744412816,49.8224621045631,14
OBA-ELMLER 8,OBA-ELMLER 8,OBA-ELMLER 8,40.370694947754,49.8178866336178,14
OBA-ECEMI 1,OBA-ECEMI 1,OBA-ECEMI 1,40.4085250975452,49.812918,14.01
OBA-4 MKR 12,OBA-4 MKR 12,OBA-4 MKR 12,40.415949,49.813225,14.06
OBA-MASHTAGA 15,OBA-MASHTAGA 15,OBA-MASHTAGA 15,40.5219011471258,50.0293889,14.06
OBA-9 MKR 7,OBA-9 MKR 7,OBA-9 MKR 7,40.4253245497672,49.8145165500297,14.1
OBA-BAYIL 4,OBA-BAYIL 4,OBA-BAYIL 4,40.3406280975452,49.831905,14.12
OBA-BINEQEDI 18,OBA-BINEQEDI 18,OBA-BINEQEDI 18,40.475603346952,49.8416719517303,14.18
OBA-MASHTAGA 7,OBA-MASHTAGA 7,OBA-MASHTAGA 7,40.5260250975452,50.015126,14.19
OBA-MEHDIABAD 10,OBA-MEHDIABAD 10,OBA-MEHDIABAD 10,40.48861214671,49.8551647883614,14.21
OBA-YENI BILECERI,OBA-YENI BILECERI,OBA-YENI BILECERI,40.4334100975452,49.815344,14.23
OBA-4 MKR 9,OBA-4 MKR 9,OBA-4 MKR 9,40.4130850975452,49.809925,14.3
OBA-4 MKR 10,OBA-4 MKR 10,OBA-4 MKR 10,40.4173950975452,49.810478,14.31
OBA-MEHDIABAD 7,OBA-MEHDIABAD 7,OBA-MEHDIABAD 7,40.4909264962245,49.8558136088285,14.35
OBA-5 MKR 3,OBA-5 MKR 3,OBA-5 MKR 3,40.4079831846867,49.808739282421,14.36
OBA-QALA,OBA-QALA,OBA-QALA,40.4615520975452,50.128615,14.37
OBA-BINEQEDI 16,OBA-BINEQEDI 16,OBA-BINEQEDI 16,40.4637590975452,49.829234,14.38
OBA-QALA 6,OBA-QALA 6,OBA-QALA 6,40.468296733865,50.1239320130995,14.4
OBA-5 MKR 2,OBA-5 MKR 2,OBA-5 MKR 2,40.4104860975452,49.808232,14.42
OBA-BINEQEDI 12,OBA-BINEQEDI 12,OBA-BINEQEDI 12,40.4643480975452,49.828864,14.44
OBA-BILECERI 6,OBA-BILECERI 6,OBA-BILECERI 6,40.4311030975452,49.811996,14.45
OBA-MASTAGA 2,OBA-MASTAGA 2,OBA-MASTAGA 2,40.5302790975452,50.001848,14.45
OBA-BILECERI 9,OBA-BILECERI 9,OBA-BILECERI 9,40.4372000975452,49.813947,14.46
OBA-BADAMDAR 5,OBA-BADAMDAR 5,OBA-BADAMDAR 5,40.3548390975452,49.818477,14.49
OBA-MASHTAGA 23,OBA-MASHTAGA 23,OBA-MASHTAGA 23,40.531837,49.991328,14.53
OBA-BINEQEDI 23,OBA-BINEQEDI 23,OBA-BINEQEDI 23,40.4703706336059,49.8317719558177,14.56
OBA-QALA 2,OBA-QALA 2,OBA-QALA 2,40.4715630975452,50.124275,14.61
OBA-ELMLER 1,OBA-ELMLER 1,OBA-ELMLER 1,40.3808230975452,49.807614,14.63
OBA-MASTAGA 5,OBA-MASTAGA 5,OBA-MASTAGA 5,40.5317080975452,50.005685,14.66
OBA-YENI YASAMAL 4,OBA-YENI YASAMAL 4,OBA-YENI YASAMAL 4,40.3875150975452,49.805647,14.69
OBA-9 MKR 4,OBA-9 MKR 4,OBA-9 MKR 4,40.4148170975452,49.805156,14.72
OBA-MASTAGA,OBA-MASTAGA,OBA-MASTAGA,40.5326700975452,50.004725,14.75
OBA-MASTAGA 14,OBA-MASTAGA 14,OBA-MASTAGA 14,40.5334996649015,49.9979380939181,14.76
OBA-20 YANVAR,OBA-20 YANVAR,OBA-20 YANVAR,40.4117900975452,49.803964,14.79
OBA-YYASAMAL 25,OBA-YYASAMAL 25,OBA-YYASAMAL 25,40.3891260975452,49.804217,14.8
OBA-BINEQEDI 21,OBA-BINEQEDI 21,OBA-BINEQEDI 21,40.4759732047756,49.8327437231639,14.83
OBA-BILECERI 3,OBA-BILECERI 3,OBA-BILECERI 3,40.4395380975452,49.810202,14.83
OBA-YENI YASAMAL 16,OBA-YENI YASAMAL 16,OBA-YENI YASAMAL 16,40.3931150975452,49.80337,14.83
OBA-BINEQEDI 13,OBA-BINEQEDI 13,OBA-BINEQEDI 13,40.4765940975452,49.83316,14.84
OBA-MASHTAGA 19,OBA-MASHTAGA 19,OBA-MASHTAGA 19,40.5336577062197,50.0040832999977,14.85
OBA-YENI YASAMAL 17,OBA-YENI YASAMAL 17,OBA-YENI YASAMAL 17,40.3790700975452,49.805319,14.85
OBA-ALATAVA 1,OBA-ALATAVA 1,OBA-ALATAVA 1,40.4053280975452,49.802805,14.86
OBA-YENI YASAMAL 9,OBA-YENI YASAMAL 9,OBA-YENI YASAMAL 9,40.3812960975452,49.804719,14.86
OBA-MASHTAGA 16,OBA-MASHTAGA 16,OBA-MASHTAGA 16,40.532576081972,50.0136446558195,14.87
OBA-YENI YASAMAL,OBA-YENI YASAMAL,OBA-YENI YASAMAL,40.3874410975452,49.803472,14.88
OBA-MEHDIABAD 4,OBA-MEHDIABAD 4,OBA-MEHDIABAD 4,40.4964990975452,49.854204,14.88
MASTAGA 12,MASTAGA 12,MASTAGA 12,40.5306905950622,50.0249607886024,14.89
OBA-YENI YASAMAL 30,OBA-YENI YASAMAL 30,OBA-YENI YASAMAL 30,40.3773058329087,49.8049767514519,14.91
OBA-BINEQEDI G.S.,OBA-BINEQEDI G.S.,OBA-BINEQEDI G.S.,40.4822800975452,49.837396,14.92
OBA-YYASAMAL 20,OBA-YYASAMAL 20,OBA-YYASAMAL 20,40.3889520975452,49.802749,14.92
